序号,内容
1146,剧情就老一套哪好看了
1147,真丑
1148,回形针也上过央视
1149,整片简直全员唐氏综合征
1150,不需要理性
1151,主观就够了
1152,没错
1153,胡说
1154,不是我们没耐心
1155,是这个形象就反智
1156,你在偷换概念吗
1157,主角可以不舒服
1158,但是不能这么舔洋人的歧视
1159,叶
1160,可以丑
1161,王宝强也丑
1162,但不能离谱
1163,不止离谱
1164,根本就是为了迎合欧美人
1165,不会看
1166,形象接受不了
1167,采风是采的风景
1168,媒体断章取义剪一起去了
1169,嗯尊重你的想法
1170,但你开头说的理性讨论和现在的话对得上吗
1171,硬扯
1172,笑死了
1173,尚气
1174,说了这么多我可以解封了吗
1175,所以啊被资本裹挟而不自知
1176,我已经说过
1177,故事是好的
1178,就是人设不过关
1179,就这爱这一类题材的
1180,都给你挂上政治喷子
1181,长得舒服那就不是普通人逐梦电影了
1182,是帅哥靓女逐梦演艺圈
1183,冰
1184,在于一些小朋友居多
1185,没学过美术三庭五眼的基本审美观的观众说
1186,你支持就支持吧
1187,反正我对人设挺失望的
1188,广东人呀
1189,沿海地区
1190,你们懂的
1191,烷
1192,动画是什么
1193,中国新生代的观众确实不懂
1194,釷
1195,太对了
1196,说那些剪鞭子的人
1197,我是鞭子张在心里
1198,可那一条辫子
1199,也张在你头上
1200,这就是话语
1201,畸形
1202,不好看的动画人物很多
1203,但看着不会让人难受
1204,畸形不可
1205,妈呀
1206,我以为只有主角丑
1207,比毕竟说了是丑小孩
1208,敢情全是猴子
1209,抵制抵制就是不看
1210,你凭什么代表大多数
1211,审美论什么还能接受
1212,但把民粹包装成爱国我真的忍不了
1213,第一次看电影预告的时候
1214,觉得画面很美但是却被人物形象给丑到了
1215,就感觉有些下头
1216,没想到原来不止我一个人觉得丑
1217,广东人特色长相反而是大眼睛深眼窝的
1218,不是小眼睛好吗
1219,主角不好看所以大家不去看真的挺可悲
1220,现实比电影更残酷
1221,说画面不行所以才说剧情好
1222,画面瞎子看了都说好
1223,不只是主角啊
1224,是全角色都这样啊
1225,你为什么一个劲是主角
1226,是近年来的多数电影不好看
1227,这个画面不行
1228,你哥
1229,剧情烂个鬼
1230,听别人说烂自己没看在着
1231,扯犊子
1232,广东文化
1233,广东地区故事照着东北人做
1234,南辕北辙的太北了
1235,况且我们眼睛不小
1236,就是我了
1237,掺了大便的鸡汤
1238,你会去喝
1239,太好了
1240,卖不出去
1241,埔
1242,小孩子不会看外貌的
1243,只有大人才看外貌
1244,丑化就丑化
1245,和观众审美有锤子关系
1246,丑化就丑化
1247,和观众审美有锤子关系
1248,明明是大水泵抽的水
1249,哪来的自来水
1250,剧情弱智
1251,剧情弱智
1252,剧情弱智
1253,剧情弱智
1254,毒鸡汤
1255,毒鸡汤
1256,毒鸡汤
1257,滚
1258,剧情弱智
1259,毒鸡汤
1260,点名表扬了属于是
1261,哪吒就是个迪斯尼脸
1262,剧情不错
1263,认真
1264,就怕这种形象大卖了
1265,到时候一堆跟风的主角歪瓜裂枣的影片来折磨观众
1266,导演没那么说
1267,采风采得是风景
1268,讔
1269,许
1270,看了
1271,但以后都不想看这种的了
1272,鱔
1273,这主角脸真的和猩猩没区别
1274,如果我去看了
1275,那我抵制清华美院
1276,抵制陈漫之流又是为了什么呢
1277,泔
1278,徺
1279,那就叫良好吧
1280,淔
1281,鼸
1282,丑拒
1283,这是好不好看的问题吗
1284,这特娘的是在骂人
1285,你在说什么啊大哥
1286,主要是因为想看蜘蛛侠
1287,黔
1288,因为美国爹的爱
1289,我就是自来水呀
1290,居然有人说剧情烂的
1291,那哪吒姜子牙白蛇之流剧情不是更烂
1292,很难
1293,拍的不错
1294,下次别拍了
1295,夸张没毛病
1296,为什么不往美去夸张
1297,你还是地域黑了
1298,不是美丑的问题
1299,根本说不到点子上
1300,不说好看不好看
1301,起码顺眼普通像的呀
1302,这什么
1303,广东人长这样
1304,这不侮辱人嘛
1305,普普通通的人长的就这样
1306,加分你大爷
1307,吐槽一句
1308,剧情也并不好看
1309,还优秀
1310,你确定
1311,当初有些人被下令跪着的时候
1312,他们心中的怨气早已对站着的人感到不满
1313,当初一些被下令跪着
1314,他们的怨恨就转移到对站立者的身上去
1315,就跟当初大喊科学无国界的公知一模一样
1316,鹰
1317,看我们把兔子玩的团团转
1318,等他们把
1319,眯眯眼
1320,改正
1321,了
1322,我们就嘲笑他们外貌歧视好了
1323,他们永远改不完嘻嘻
1324,我们公司招人同样的简历招更好看的
1325,这就是现实
1326,那也不能为了丑而去丑吧
1327,公道自在人心
1328,什么时候起
1329,主角好不好看成了评价电影好坏的标准了
1330,就胖子最顺眼
1331,琂
1332,我就是自来水
1333,还是有自来水存在的
1334,麻烦不要都归为水军好吧
1335,人家说的是风景
1336,这种形象在中国传统故事里都是奸诈小人
1337,贼眉鼠眼
1338,斜眼睛
1339,去看看以前的动漫
1340,电视剧就知道
1341,剄
1342,眯眯眼有
1343,眼睛斜到飞
1344,你说面相就那种贼的形象
1345,不是不好看
1346,是难看的太刻意
1347,景色画面很好看
1348,阿娟后来长开了就好看了啊
1349,阿娟后来长开了
1350,小时候丑不代表长大还丑啊
1351,阿娟后来张开了壮实了不是也耐看了么
1352,这是猴子吗
1353,好看的
1354,会二刷
1355,可以涉及龅牙呀为什么就在眼睛上做文章啊
1356,唹
1357,放屁
1358,之前在广东工作时候认识的两广的人
1359,哪个不是明眉大眼的
1360,攎
1361,超级想看
1362,攎
1363,香蕉人的东西不看
1364,攎
1365,有个
1366,的剧情全篇都在灌鸡汤喝的都要吐了
1367,甎
1368,现实中那是怪人
1369,甎
1370,剧情就有问题
1371,别人十几年的辛苦锻炼你想用几个月就追上想
1372,呢
1373,甎
1374,我准备带儿子看
1375,我妈嫌弃里面人物尖嘴猴腮
1376,当初长津湖可是一票通过的
1377,甎
1378,散了散了
1379,又开始洗了
1380,蔎
1381,哪吒不是现实人物啊
1382,而且后期哪吒很帅啊
1383,蔎
1384,汉奸呗
1385,蔎
1386,祳
1387,你别干电影
1388,主了
1389,当美妆
1390,主吧
1391,没见过你这么垃圾的
1392,蔎
1393,这玩意就像相亲
1394,眼缘不行
1395,很少人会去了解你美丽的灵魂
1396,锎
1397,这弹幕
1398,锎
1399,眯眯眼
1400,屁股已经歪了
1401,无药可解
1402,故意丑化
1403,水军造势而已
1404,网络爆火
1405,票房惨淡给
1406,恰恰说明了这是一次出色的推广
1407,可以接受不好看
1408,但是不能长相怪异
1409,这片有自来水么
1410,我的朋友圈没一个推荐的
1411,的剧情不好
1412,照样画风劝退一大堆
1413,因为雄狮少年的几个主角形象设计简直就是按照欧美刻板印象的模子来的
1414,已经不是不好看的问题了
1415,是太丑了
1416,广东人想打人
1417,这电影剧情很有问题
1418,我希望的恰恰是主创站着把钱赚
1419,他们现在给外国人跪了
1420,没有特点的普通人
1421,指眼距如银河
1422,制作组说要我们照照镜子
1423,籷
1424,说得什么牛头不对马嘴的的东西
1425,自来水
1426,水军吧
1427,这不是好不好看的问题
1428,没人长这样
1429,水军又跑这来洗了
1430,把这个电影当成老外拍的
1431,信不信能直接封杀
1432,绠
1433,不看
1434,我就明说了
1435,这主角就是丑
1436,根本不普通
1437,不是不符合审美
1438,是不符合事实
1439,几只猴子
1440,除了胖的那个好点
1441,缹
1442,我不看了
1443,风评很差
1444,哪爆火了
1445,我都没看
1446,广东人又被冒犯到
1447,所以我不看
1448,狒狒少年
1449,光看画面都生理不适了
1450,煤气灯效应
1451,的一种体现
1452,看两只狒狒舞狮有什么好看的
1453,辣眼睛
1454,非要让人忽视视觉上的感受强调内容
1455,也是醉了
1456,这不叫狒狒
1457,宣发嘛
1458,关键不是眯眯眼
1459,是眼上吊宽眼距好吧
1460,吧这是
1461,不看
1462,正常点就好了
1463,不好看没关系
1464,有这样的长相
1465,但是极少
1466,也没这么夸张
1467,普通就好
1468,不一定要帅
1469,起码像个正常人
1470,教练脸多正常啊
1471,主角丑得一笔
1472,我不想看丑的
1473,并不是没耐心
1474,单纯不想看
1475,前面说普通人长得好看就不是普通人的脑子有问题吧
1476,哪咤当年可没有顶着那么一张丑脸说帅
1477,说他帅
1478,还是后面长大了之后
1479,我踏马就是不想看
1480,眯眯眼
1481,斜眼
1482,尖嘴猴腮
1483,头发散乱
1484,狗子眯眯眼
1485,其他人我感觉还可以说得过去啊
1486,说好看的赶紧去十刷别浪费你的审美
1487,说不好看的直接跳过不讨论就好
1488,坚决不看
1489,明显的二鬼子下套
1490,三庭五眼
1491,眼距
1492,看着像猴
1493,可以有眯眯眼
1494,小眼睛
1495,但这里主角基本都是而且还是斜的
1496,人家哪吒没踩雷嘛
1497,太丑
1498,真的劝退
1499,顺眼
1500,懂吗
1501,不一定要多帅
1502,最起码顺眼
1503,有点像烧饼
1504,眼距那么宽还加吊角眯眯眼
1505,很难不让说是刻意
1506,要是制作组都长这样
1507,我绝对贡献影票
1508,没事
1509,拍给外国人看的国内惨淡点也正常
1510,狗头
1511,哪吒剧情其实更差
1512,无语了
1513,是废话文学看多了
1514,废话那么多
1515,秒内阐述自相矛盾的观点
1516,做到了优秀
1517,不是不优秀
1518,而是不够优秀
1519,还是一杯印度柠檬水
1520,说的什么屁话
1521,山顶洞人
1522,剧情不能说很好普通水平
1523,可是主角的设定就是不好看甚至有点病怏怏的呀
1524,这主角就是畸形脸
1525,不要多好看起码要正常点
1526,这要是孙悟空前传我估计大家就没这么多想法了
1527,这电影剧情俗套且无聊
1528,这段好尬
1529,说实话
1530,几千万票房
1531,网络爆火是谁在火
1532,借口
1533,不要给错误的观念披上一个看似合理的理由
1534,像是反派人物
1535,是不好看的问题
1536,纠正
1537,不是眯眯眼
1538,是唐氏综合征
1539,都踏马像猴子一样
1540,即使是路人也没有这样啊
1541,够都不看
1542,哪吒剧情也烂
1543,无厘头又笑点低
1544,这文案避重就轻是吧
1545,不想讲可以不讲
1546,自己说什么都不知道
1547,奥斯卡预定
1548,放在现实里就是个畸形
1549,导演别来广东了
1550,我因为这片又看了一遍白蛇
1551,广东人出来说两句
1552,不好看有很多方式它偏偏选最有争议的
1553,成龙历险记主角团就没几个好看的但我就是喜欢
1554,这就不是一个正常人好吗
1555,需要他长得好看吗
1556,这眼距我都不知道说什么
1557,吴京还推荐过上海堡垒呢
1558,脝
1559,我们不是要他长得好看
1560,但至少要正常
1561,说问题说不到重点当什么
1562,主
1563,嫕
1564,说到点子上了
1565,貚
1566,广东人想刨他坟
1567,大家比他们好看多了
1568,好好做动漫不行吗
1569,非要整个眯眯眼恶心国人
1570,要我说
1571,多万票房还多了
1572,长得让人恶心
1573,水军再怎么吹我也不看
1574,广东人忍不了
1575,我是在说我们长得像外星人
1576,蕜
1577,我没那么大格局
1578,就是角色长得让我生理性恶心
1579,剧情再好也不看
1580,槦
1581,因为哪吒没有强化中国人被西方列强强加的刻板印象
1582,太丑了
1583,鰕
1584,连画风是什么都不知道
1585,还在这里说画风视觉疲劳了这样的很好
1586,笑死了
1587,丢那星
1588,痴线
1589,什么什么叫地方什么
1590,我华夏自古以来都是喜欢浓眉大眼的长相
1591,谁喜欢眯缝眼啊
1592,说夸张处理的那个评论
1593,你把人脸扭曲这种鬼样子
1594,像人
1595,三庭五眼知道不知道
1596,这个脸部畸形看着就难受还
1597,是吊眼角眯眯眼
1598,不是好不好看
1599,是眯眯眼
1600,就这个人物模样
1601,我理性不了
1602,电影是用来看的
1603,所以污染我眼睛的长相就别想让我买单
1604,剧情又不突出
1605,很一般啊
1606,只是主流审美吗
1607,这玩意儿已经是令人作呕了吧
1608,哪吒也没吹真实
1609,人物相貌特奇怪
1610,直觉不爽
1611,笑了
1612,卡通感长这个样子
1613,鴺
1614,主角可以长的不帅不美
1615,但是不能奇怪啊
1616,婻
1617,既然是漫画
1618,那真的是丑拒
1619,剧情再好也不想看一群唐氏儿
1620,踕
1621,就这剧情好
1622,大兄弟你认真的吗
1623,确实哈哈哈哈
1624,不不不
1625,正是因为看了评论
1626,所以不想去看了
1627,影评人喷的也不是没有
1628,哈哈哈哈哈哈哈哈
1629,该
1630,对啊
1631,有内鬼
1632,个亿了
1633,还不够高吗
1634,这么好看的电影没人去看真是悲哀
1635,这脸多可爱啊
1636,虽然不是主流审美
1637,但他一直存在着
1638,好不好看等上线爱奇艺了再来定夺
1639,广东人被黑了
1640,傻了
1641,他是有多讨厌广东人啊
1642,我为什么不去看心灵奇旅
1643,踩了个寂寞
1644,就凭这个理由他就是在说谎
1645,不错放在现在的电影市场就是天花板了
1646,优秀还不够吗
1647,广东人表示
1648,我眼睛没这么小
1649,怎么我孩子看了哭了
1650,是被主角样子吓哭
1651,是被剧情感动到哭
1652,捍卫个屁
1653,那些人纯属抬杠
1654,一眼就给人不适感的丑
1655,正常点的丑
1656,票房也不会这么低
1657,这部是唐氏综合症
1658,我特么也是小眼睛
1659,可我两只眼睛之间的距离没那么夸张啊
1660,特么两眼之间可以放一个鸡蛋了都
1661,这特么也算写实
1662,不主要是眯眯眼的问题
1663,是这五官是普通人的标准吗
1664,螳螂
1665,小眼睛
1666,嗯嗯
1667,为啥中国人都小眼睛
1668,那你好牛逼哦
1669,没说到点上
1670,不是丑不丑的问题
1671,是故意用西方丑化中国人的特征
1672,本想取个巧
1673,没想到撞到风口浪尖了
1674,希望咱们的动漫还是要有自己的风格
1675,总是搞迪士尼风格
1676,凡人修仙传韩跑跑相貌平凡
1677,笑死
1678,丑化的并不只是长相
1679,还有名字
1680,我看着就不难受啊
1681,我觉得不难看吧
1682,是我瞎了
1683,我觉得挺舒服的啊
1684,现在大家对外貌要求都这么高吗
1685,但他眼睛大呀
1686,普通人就没有特色
1687,这不是广东人的长相
1688,这是唐氏综合征的长相
1689,正常人是脑袋决定屁股
1690,它是屁股决定脑袋
1691,就是二十一三体综合征的典型外貌
1692,广东人
1693,滚
1694,洗
1695,你
1696,广东人不长这样
1697,这么一说还有点想去看了
1698,他解释的的可不止广东人
1699,再者我们自己又不瞎广东人长啥样需要你告诉我
1700,一个国家的你埋汰广东人我能开心咋滴
1701,别乱说
1702,我是广东
1703,人浓眉大眼高鼻梁棱角分明
1704,我表示广东浓眉大眼加凸嘴才比较常见吧
1705,让他们三个来广东
1706,我第一去堵他们
1707,觉对不看
1708,就是眼睛
1709,眼距
1710,好故事
1711,好动画很多
1712,我干嘛让自己不舒服
1713,外国奖项的加分点
1714,太丑了
1715,长这样是有病啊
1716,对
1717,主角后面长开了
1718,指眼
1719,蕎
1720,对
1721,主角后来长开了
1722,指眼间距更大了
1723,蕎
1724,农村人是正常人
1725,不是唐氏综合征患者
1726,不愧是城市爷
1727,又给农村人上标签了
1728,镎
1729,风格
1730,迪士尼
1731,迪士尼
1732,讨喜
1733,呵呵
1734,镎
1735,也是在避重就轻
1736,不是好看难看的问题
1737,是这个形象的指向性问题
1738,迪士尼风格是吧
1739,哪吒形象真没啥特色
1740,没看出剧情哪里好
1741,画质可以啊
1742,丑得太诡异了
1743,怕看了做噩梦
1744,猫
1745,为了拿奖
1746,重点也不是不好看
1747,是不好看得过于有特点
1748,哦豁导演
1749,所以做写实动画就等于要做成丑的嘛
1750,箻
1751,现在动画做个猴都不会长这样
1752,这么丑谁去看啊
1753,膈应人
1754,就算做成丑的
1755,也多种多样的丑吧
1756,全都丑成一个样
1757,不了站出来就了不起
1758,三连给了
1759,自来
1760,水
1761,我看过设定原画
1762,根本就不是电影里那种样子
1763,蜜雪冰城狂怒
1764,说没问题那些骨子里是洋人狗吧
1765,辻
1766,水军的自来水吧
1767,热度过去不是
1768,是没发工资了
1769,可以安心说话
1770,恶意丑化迎合刻板印象
1771,不是人物丑或特色而是媚洋
1772,错了
1773,演员会背台词
1774,已经要求很高了
1775,因为是国产的标准
1776,是说刷到很高的票房出去丢人吗
1777,就洗
1778,说话跟二傻子一样的
1779,丑化中国人现象
1780,离谱
1781,除了主角团
1782,电影里的广东人全都是坏人
1783,导演监制还让照镜子自己看呢
1784,哈哈哈哈
1785,我妈就事情这样剧情一般无所谓但要帅哥美钕
1786,它不值
1787,格局小了
1788,广东可是很大的
1789,理性告诉我
1790,应该抽他
1791,不是丑的问题呀
1792,是契合了西方人对华人的刻板印象
1793,因为人物丑
1794,看不进
1795,一部动画片
1796,你的画风不讨喜还怎么让人看
1797,上了眯眯眼的车
1798,没办法
1799,可能广东人就长这样
1800,滚吧
1801,就
1802,硬洗
1803,对呢
1804,主角都是眯眯眼捏
1805,全部人都是咪咪眼捏
1806,他们不就想看网络小鲜肉吗
1807,因为这样很有特色
1808,耼
1809,对呀
1810,有小眼睛很正常
1811,全都是就过分了吧
1812,偼
1813,拉倒吧
1814,真不是什么民族尊严
1815,单纯就恶心这长相
1816,现实唯唯诺诺
1817,网络重拳出击哈哈哈哈
1818,动画
1819,这种形式
1820,体现出什么了
1821,还不如拍真人
1822,现实中没有这样的眼睛
1823,讲了一堆废话
1824,写
1825,实
1826,老理中客了
1827,细节很一般
1828,不抓人
1829,就最后可以
1830,醕
1831,你的首页被刷屏了
1832,还是你搜雄狮少年了
1833,咱理性的说
1834,你的首页长这样
1835,蕼
1836,图穷匕首见
1837,犣
1838,艺术加工和刻意丑化一般人类还是分得清楚的
1839,我甜蜜的想爆这人
1840,不是好看不好看
1841,关键是丑太刻意
1842,哪怕你主角眯眯眼
1843,其他人都正常都没啥说的
1844,一水的眯眯眼就过分了
1845,丑不恶心人
1846,而这个脸只是恶心人
1847,我照镜子了我也不长那个样啊
1848,原画和电影是
1849,个世界的作品
1850,只是单纯
1851,没想到人竟然会这么丑
1852,因为电影的人
1853,竟然比我丑
1854,我也就五分的长相诶
1855,不看
1856,普通没关系
1857,眯眯眼就是丑了
1858,丑可以千奇百怪
1859,但偏偏选带有刻板印象的吊梢眯眯眼就说不过去
1860,听好了
1861,广东不长这样
1862,这不是不好看
1863,这是唐氏综合征
1864,电影没问题
1865,是又眯有斜
1866,分得很开的眼睛
1867,实在是受不了
1868,他们的师傅和师娘好看呀
1869,在下广东人
1870,对于导演的话我无法理性
1871,哈哈哈哈
1872,我
1873,当然是收钱的角度出发
1874,是的
1875,塕
1876,大哥
1877,是好不好看的问题吗
1878,你得起码是个正常人啊
1879,我广东人不长这样
1880,有些道理
1881,呵呵呵呵
1882,理中客
1883,重新定义
1884,自来水
1885,我笑了
1886,观众聪明了
1887,烂片宣传再好也不上当了
1888,这不是好看不好看的问题
1889,为啥特码要搞个西式眯眯眼
1890,允许不好看
1891,允许丑
1892,不允许刻意丑化
1893,允许丑不允许刻意丑化
1894,还说现实采样的
1895,真的心坏
1896,这真是软洗
1897,丑化国人
1898,蕦
1899,看个电影要考虑那么多
1900,好看不就行了
1901,爽不就行了
1902,我觉得好看
1903,老套的咸鱼翻身的剧情而已
1904,说天花板
1905,封神的也太能吹了
1906,我们观众只要求一个正常的普通的人的审美
1907,过分吗
1908,你看他在那站着不知道干嘛
1909,画的好像个傻子
1910,好像猴子啊哈哈哈哈
1911,这锅我广东不背
1912,你这话本身就是造谣
1913,别变相安利忽悠了
1914,吴京还推过上海堡垒呢谁看啊
1915,本来能做好的
1916,主角难看观众很诚实
1917,烟熏妆帅的雅痞
1918,喎
1919,你敢做就得承受损失
1920,喎
1921,主角起码要能看吧
1922,喎
1923,不是眯眯眼或者什么好看不好看
1924,是眼间距太宽了不像人
1925,喎
1926,主角海报贴出来都没人想看了
1927,喎
1928,想看的舒服没毛病
1929,喎
1930,蓝衣服这个是猴子
1931,斎
1932,看着不顺眼就损失了路人缘
1933,斎
1934,导演这是做了个猴
1935,斎
1936,疎
1937,主创团队的人说了
1938,一开始画的不像现在这样
1939,后面是他们特意改的
1940,薎
1941,找归属感和认同感
1942,薎
1943,本身就是商业电影
1944,非得装清高
1945,审美得跟大众逆着来
1946,薎
1947,解封了就去看
1948,閎
1949,看个屁一群水军到处安利
1950,原来广东人都长这样
1951,单纯不想被恶心而已
1952,哈哈哈你说我眼梁低我认
1953,我正宗南番顺祖传深眼窝双眼皮被你整眯能捧你场
1954,唐氏少年
1955,看了海报恶心到我了
1956,自来水
1957,核废水吧
1958,为了去国外拿奖
1959,这是拍给外国人看的
1960,这不是好看不好看的问题了
1961,让导演来广东在公开场合说
1962,鸡蛋一砸一个准
1963,写实的太过了
1964,都不是在写实了
1965,怎么可能满大街都是这种眼睛的
1966,眯眯眼是哪些混蛋在捧
1967,特色
1968,就硬洗
1969,看到眯眯眼就没胃口
1970,眯眯眼真他妈没胃口
1971,眯眯眼真他妈没胃口
1972,眯眯眼真他妈没胃口
1973,艺术要来源于生活
1974,符合大众审美的
1975,才能被认同
1976,眯眯眼真他妈恶心
1977,眯眯眼真他妈没胃口
1978,黑红营销
1979,看眯眯眼真他妈没胃口
1980,像吃了苍蝇
1981,眯眯眼真他妈没胃口
1982,我一广东人
1983,看到想吐
1984,剧情并不好
1985,狗都不看
1986,自来水
1987,这就不是好不好看的问题
1988,花钱找骂
1989,怕不是有个大病
1990,回形针式的电影
1991,不看
1992,屁股不正
1993,放
1994,根本就是屁股不正
1995,我们广东人眼睛也不小呀
1996,僗
1997,时间很多吗要浪费在这部电影上
1998,你在说啥
1999,什么耐心
2000,剧情都是拉胯的
2001,还了解个
2002,千万别入坑
2003,臭水沟罢了
2004,个人疫情不想出去
2005,基本什么电影都差不多
2006,它不是主角长相的问题
2007,而是迎合外国给予中国人的刻板化印象
2008,三只猴吗
2009,广东人
2010,不买账的飘过
2011,捍卫啥
2012,单纯就是太丑了
2013,星爷金凯瑞很帅
2014,但是他们一样能扮丑
2015,你起码给长得像人吧
2016,优秀
2017,好歹要长得像个人吧
2018,嗯
2019,掗
2020,舞狮动态拍得最好
2021,背景渲染好
2022,大哪吒帅啊
2023,丑八怪呀啊呀啊呀啊啊
2024,主角可以丑
2025,但不能这样丑
2026,你这解说个毛啊
2027,你自己懂了吗
2028,撗
2029,神经病
2030,平行宇宙的广东
2031,主角可以不好看
2032,但张这么刻板印象
2033,我可去你的吧
2034,诧
2035,水什么剧情
2036,电影名外国人眼中的中国人
2037,人家除了狂野美的藕霸
2038,还有个秀气的敖丙兜着底呢
2039,大护法也不美型
2040,但人物外貌和整体画风谐啊
2041,分析的对
2042,判断观众感受为什么如此刻板
2043,说得太扯淡了
2044,对
2045,是的
2046,同意
2047,青年傅满洲是吧
2048,块
2049,祝水军们以后生个唐氏综合征的儿子
2050,祝水军们的儿子比赛第一
2051,然后去工地
2052,能达到优秀就已经很不错了
2053,好看
2054,抾
2055,几千万里还有好多阴兵
2056,眯眯眼恶心
2057,中专毕业证明哥德巴赫猜想这剧情叫优秀是吧
2058,理中客
2059,就是因为大众反感眯眯眼
2060,没别的
2061,纪
2062,不是因为主角不好看
2063,是因为眯眯眼
2064,你到底再说什么啊
2065,纪
2066,剧情也不好
2067,谢谢
2068,点错了
2069,互联网的火热
2070,水军请得多罢了
2071,让人耳目一新
2072,国内除了姜文和泰囧的徐峥就没有人了
2073,广东人
2074,你放屁
2075,主创说主角长相按照广东人建模的
2076,就冲这点本广州人不会看
2077,一点想看的欲望都没有
2078,我单纯的就是看主角丑
2079,这就是这电影最大的缺点
2080,导演放弃了商业元素还硬要追求票房道德绑架
2081,必然激起反感
2082,不像人不是不能当主角
2083,而是很难卖座
2084,这是必然的
2085,剧情不错
2086,好看
2087,哪吒是个怪物
2088,传说里不是肉球就是莲藕人
2089,不追求写实
2090,这主角镜头一拉长就像鬼
2091,属于是消费先天弱势群体了
2092,这作品剧情要是真的好
2093,那设计人物的给编剧谢罪好吧
2094,不是眯眯眼
2095,是宽眼距吊眼角和唐氏综合征患者极其相思
2096,这特么就是故意的
2097,不会去看的
2098,哪吒和这个的区别就是
2099,哪吒只有主角是烟熏妆
2100,这个全片都是眯眯眼
2101,放屁
2102,广东人除了唐氏综合征患者
2103,谁长这样
2104,想知道唐氏综合症长的什么样
2105,看主角就知道了
2106,关键
2107,海报人物可不是这个鬼样子
2108,说的好
2109,给你点个赞
2110,为了拿奖啊
2111,啥丑
2112,你们没看过史瑞克么
2113,没看
2114,哪儿来的自来水
2115,呸
2116,正
2117,因为哪吒画得另类
2118,就想也搞个不一样的呗
2119,如果只有主角长得这样
2120,我觉得更能接受吧
2121,就是不想看
2122,完毕
2123,我纯广东人
2124,真欣赏不来
2125,狗都不看
2126,两广大多双眼皮
2127,大眼睛
2128,这主角长得跟猴儿一样
2129,安利人去看的不就跟饭圈让人忍忍
2130,烂剧前几十集一样吗
2131,理性是不可能的了
2132,谁要反驳去线下
2133,大家自己照照照镜子
2134,这样采样的
2135,痎
2136,鈿
2137,导演编剧的回应态度也有很大问题
2138,闎
2139,看中间这人还有眼睛吗
2140,闎
2141,迪士尼对商业审美标准化了
2142,大众被洗脑了
2143,光头强也不好看
2144,但讨喜
2145,还有整个头型和身子
2146,都太过于瘦高
2147,广东人招谁惹谁了
2148,我就是自来水
2149,耐克
2150,啧啧
2151,广东待了那么久
2152,从来没见过这种长相的
2153,笑死
2154,还是故事太弱
2155,故事强的才会有自来水
2156,这是给西方人看的
2157,想竞争动画电影奖
2158,听君一席话如听一席话
2159,理中客
2160,那个
2161,你想说什么
2162,话可以简洁一点
2163,雄狮还想吹自己是国漫之光
2164,呸
2165,就是道德绑架
2166,也不知道是阿猫还是阿狗
2167,那种油腻杂乱的发型是正常人吗
2168,优秀在哪里
2169,怎么就只看主角的颜值
2170,配角的颜值不是都挺好看的吗
2171,怎么不反思一下这个电影的精神内核具体是啥
2172,究竟是什么人在反串
2173,忽略看电影的本质是自我精神的需求
2174,单单拉出主角的颜值说事
2175,这种一偏盖全式的以男主颜值论的都是非蠢即坏
2176,大多数人都是电影中的配角
2177,可是配角的颜值都不错啊
2178,有些人对号入座说自己是主角
2179,事实上自己是不是呢
2180,你我皆凡人
2181,主想表达什么毛
2182,审美偏见杯你洗成单纯的不好看而已吗
2183,继续洗
2184,主别偷换概念了
2185,现在不是说主角眼睛好看与否
2186,是合理与否的问题
2187,给清华美院道歉
2188,你到底想表达什么
2189,想夸就别藏着掖着
2190,挺恶心的
2191,经
2192,这男生的面相表情好猥琐
2193,我庆幸没看
2194,这部动漫已经获得了一个法国奖项
2195,好像叫什么东方少年典范形象
2196,太丑
2197,媚外
2198,特别丑
2199,恭喜三位主角阿猫阿狗和阿娟被法国昂西电影节主推作为东方人物形象的典范而参加法国电影节
2200,结局不可
2201,恭喜三位主角阿猫阿狗和阿娟被法国昂西电影节主推作为东方人物形象的典范而参加法国电影节
2202,恭喜三位主角阿猫阿狗和阿娟被法国昂西电影节主推作为东方人物形象的典范而参加法国电影节
2203,恭喜三位主角阿猫阿狗和阿娟被法国昂西电影节主推作为东方人物形象的典范而参加法国电影节
2204,恭喜三位主角阿猫阿狗和阿娟被法国昂西电影节主推作为东方人物形象的典范而参加法国电影节
2205,我局问一句
2206,不用神话题材的动画电影比它优秀的
2207,麻烦举一部
2208,主角不好看也没关系
2209,不是说一定要双眼皮高鼻梁
2210,甚至你也可以做眯眯眼的角色
2211,但是这部剧的角色长相就不符合正常人
2212,而且全部人物都是这种眼睛
2213,剧情也烂俗
2214,烂俗剧情
2215,看过犬舍吗
2216,主角是个老人家
2217,我挺爱看的
2218,广东人哪里有单眼皮眯眯眼的
2219,剧情非常俗套
2220,而且极其浮夸
2221,其实剧情也就那样
2222,所以画质好看
2223,我就是不给你画好看
2224,你说这是什么意思
2225,可是哪吒敖丙帅啊
2226,不是不好看
2227,是丑
2228,而且是全员的丑
2229,剧情是欧美烂大街的套路
2230,二十一三体综合征
2231,可惜很多片子还过不了及格线
2232,其实就是剧情烂
2233,这是畸形家不是眯眯眼
2234,丑和丑化是两码事
2235,没眼看啊
2236,你想多了
2237,你只是被大数据杀熟了
2238,这电影告诉我
2239,广东没一个好人
2240,噗
2241,主角走到哪儿都被人欺负
2242,自我丑话
2243,地域偏见
2244,设定奇怪
